starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 25 19:18:48 2017	1511655528	0	1	1	1
Sat Nov 25 19:18:46 2017	1511655526	0	1	1	1
Sat Nov 25 19:18:49 2017	1511655529	0	1	1	1
Sat Nov 25 19:18:49 2017	1511655529	0	1	1	1
Sat Nov 25 19:18:49 2017	1511655529	0	1	1	1
Sat Nov 25 19:18:49 2017	1511655529	0	1	1	1
Sat Nov 25 19:18:46 2017	1511655526	0	1	1	1
Sat Nov 25 19:18:44 2017	1511655524	0	1	1	1
Sat Nov 25 19:18:49 2017	1511655529	0	1	1	1
Sat Nov 25 19:18:48 2017	1511655528	0	1	1	1
Sat Nov 25 19:18:43 2017	1511655523	0	1	1	1
Sat Nov 25 19:18:47 2017	1511655527	0	1	1	1
Sat Nov 25 19:18:43 2017	1511655523	0	1	1	1
Sat Nov 25 19:18:48 2017	1511655528	0	1	1	1
Sat Nov 25 19:18:47 2017	1511655527	0	1	1	1
Sat Nov 25 19:18:43 2017	1511655523	0	1	1	1
Sat Nov 25 19:18:43 2017	1511655523	0	1	1	1
Sat Nov 25 19:18:48 2017	1511655528	0	1	1	1
Sat Nov 25 19:18:46 2017	1511655526	0	1	1	1
Sat Nov 25 19:18:43 2017	1511655523	0	1	1	1
Sat Nov 25 19:18:48 2017	1511655528	0	1	1	1
Sat Nov 25 19:18:43 2017	1511655523	0	1	1	1
Sat Nov 25 19:18:49 2017	1511655529	0	1	1	1
Sat Nov 25 19:18:46 2017	1511655526	0	1	1	1
Sat Nov 25 19:18:43 2017	1511655523	0	1	1	1
Sat Nov 25 19:18:44 2017	1511655524	0	1	1	1
Sat Nov 25 19:18:49 2017	1511655529	0	1	1	1
Sat Nov 25 19:18:46 2017	1511655526	0	1	1	1
Sat Nov 25 19:18:47 2017	1511655527	0	1	1	1
Sat Nov 25 19:18:47 2017	1511655527	0	1	1	1
Sat Nov 25 19:18:49 2017	1511655529	0	1	1	1
Sat Nov 25 19:18:45 2017	1511655525	0	1	1	1
Sat Nov 25 19:18:46 2017	1511655526	0	1	1	1
Sat Nov 25 19:18:46 2017	1511655526	0	1	1	1
Sat Nov 25 19:18:47 2017	1511655527	0	1	1	1
Sat Nov 25 19:18:48 2017	1511655528	0	1	1	1
Sat Nov 25 19:18:48 2017	1511655528	0	1	1	1
Sat Nov 25 19:18:49 2017	1511655529	0	1	1	1
Sat Nov 25 19:18:41 2017	1511655521	0	1	1	1
Sat Nov 25 19:18:43 2017	1511655523	0	1	1	1
Sat Nov 25 19:18:43 2017	1511655523	0	1	1	1
Sat Nov 25 19:18:40 2017	1511655520	0	1	1	1
Sat Nov 25 19:18:42 2017	1511655522	0	1	1	1
Sat Nov 25 19:18:42 2017	1511655522	0	1	1	1
Sat Nov 25 19:18:42 2017	1511655522	0	1	1	1
Sat Nov 25 19:18:48 2017	1511655528	0	1	1	1
Sat Nov 25 19:18:47 2017	1511655527	0	1	1	1
Sat Nov 25 19:18:40 2017	1511655520	0	1	1	1
Sat Nov 25 19:18:46 2017	1511655526	0	1	1	1
Sat Nov 25 19:18:43 2017	1511655523	0	1	1	1
Sat Nov 25 19:18:45 2017	1511655525	0	1	1	1
Sat Nov 25 19:18:43 2017	1511655523	0	1	1	1
Sat Nov 25 19:18:42 2017	1511655522	0	1	1	1
Sat Nov 25 19:18:43 2017	1511655523	0	1	1	1
Sat Nov 25 19:18:40 2017	1511655520	0	1	1	1
Sat Nov 25 19:18:47 2017	1511655527	0	1	1	1
Sat Nov 25 19:18:40 2017	1511655520	0	1	1	1
Sat Nov 25 19:18:42 2017	1511655522	0	1	1	1
Sat Nov 25 19:18:45 2017	1511655525	0	1	1	1
Sat Nov 25 19:18:49 2017	1511655529	0	1	1	1
Sat Nov 25 19:18:49 2017	1511655529	0	1	1	1
Sat Nov 25 19:18:45 2017	1511655525	0	1	1	1
Sat Nov 25 19:18:45 2017	1511655525	0	1	1	1
Sat Nov 25 19:18:45 2017	1511655525	0	1	1	1
Sat Nov 25 19:18:46 2017	1511655526	0	1	1	1
Sat Nov 25 19:18:47 2017	1511655527	0	1	1	1
Sat Nov 25 19:18:48 2017	1511655528	0	1	1	1
Sat Nov 25 19:18:43 2017	1511655523	0	1	1	1
Sat Nov 25 19:18:42 2017	1511655522	0	1	1	1
Sat Nov 25 19:18:44 2017	1511655524	0	1	1	1
Sat Nov 25 19:18:49 2017	1511655529	0	1	1	1
Sat Nov 25 19:18:46 2017	1511655526	0	1	1	1
Sat Nov 25 19:18:44 2017	1511655524	0	1	1	1
Sat Nov 25 19:18:48 2017	1511655528	0	1	1	1
Sat Nov 25 19:18:49 2017	1511655529	0	1	1	1
Sat Nov 25 19:18:45 2017	1511655525	0	1	1	1
Sat Nov 25 19:18:44 2017	1511655524	0	1	1	1
Sat Nov 25 19:18:42 2017	1511655522	0	1	1	1
Sat Nov 25 19:18:48 2017	1511655528	0	1	1	1
Sat Nov 25 19:18:42 2017	1511655522	0	1	1	1
Sat Nov 25 19:18:43 2017	1511655523	0	1	1	1
Sat Nov 25 19:18:44 2017	1511655524	0	1	1	1
Sat Nov 25 19:18:47 2017	1511655527	0	1	1	1
Sat Nov 25 19:18:46 2017	1511655526	0	1	1	1
