starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 25 20:02:49 2017	1511658169	0	1	1	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	1	1
Sat Nov 25 20:02:49 2017	1511658169	0	1	1	1
Sat Nov 25 20:02:49 2017	1511658169	0	1	1	1
Sat Nov 25 20:02:49 2017	1511658169	0	1	1	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	1	1
Sat Nov 25 20:02:49 2017	1511658169	0	1	1	1
Sat Nov 25 20:02:49 2017	1511658169	0	1	1	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	1	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	1	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	1	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	1	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	1	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	1	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	1	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	1	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	1	1
Sat Nov 25 20:02:49 2017	1511658169	0	1	1	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	1	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	1	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	1	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	1	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	1	1
Sat Nov 25 20:02:49 2017	1511658169	0	1	1	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	2	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	2	1
Sat Nov 25 20:02:50 2017	1511658170	1	1	2	1
Sat Nov 25 20:02:49 2017	1511658169	0	1	2	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	2	1
Sat Nov 25 20:02:49 2017	1511658169	0	1	2	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	2	1
Sat Nov 25 20:02:49 2017	1511658169	0	1	2	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	2	1
Sat Nov 25 20:02:49 2017	1511658169	0	1	2	1
Sat Nov 25 20:02:49 2017	1511658169	1	1	2	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	2	1
Sat Nov 25 20:02:50 2017	1511658170	1	1	2	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	2	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	2	1
Sat Nov 25 20:02:49 2017	1511658169	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:49 2017	1511658169	0	2	2	1
Sat Nov 25 20:02:50 2017	1511658170	0	1	2	1
Sat Nov 25 20:02:49 2017	1511658169	0	1	2	1
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	1
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	1	1	2	1
Sat Nov 25 20:02:49 2017	1511658169	0	2	2	2
Sat Nov 25 20:02:49 2017	1511658169	0	2	2	2
Sat Nov 25 20:02:49 2017	1511658169	1	1	2	1
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:49 2017	1511658169	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:49 2017	1511658169	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:49 2017	1511658169	1	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:49 2017	1511658169	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	1	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:49 2017	1511658169	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	1	2	2	1
Sat Nov 25 20:02:49 2017	1511658169	0	2	2	2
Sat Nov 25 20:02:49 2017	1511658169	0	2	2	2
Sat Nov 25 20:02:49 2017	1511658169	1	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	1	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:49 2017	1511658169	0	2	2	2
Sat Nov 25 20:02:49 2017	1511658169	0	2	2	2
Sat Nov 25 20:02:49 2017	1511658169	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	2	2
Sat Nov 25 20:02:49 2017	1511658169	0	2	2	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	1	2	3	2
Sat Nov 25 20:02:49 2017	1511658169	0	2	3	2
Sat Nov 25 20:02:49 2017	1511658169	0	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	1	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	1	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	3	2
Sat Nov 25 20:02:49 2017	1511658169	0	3	3	3
Sat Nov 25 20:02:50 2017	1511658170	1	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	0	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	0	3	3	3
Sat Nov 25 20:02:50 2017	1511658170	1	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	0	3	3	3
Sat Nov 25 20:02:50 2017	1511658170	0	3	3	3
Sat Nov 25 20:02:50 2017	1511658170	1	2	3	2
Sat Nov 25 20:02:49 2017	1511658169	1	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	0	3	3	3
Sat Nov 25 20:02:50 2017	1511658170	0	3	3	3
Sat Nov 25 20:02:50 2017	1511658170	1	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	0	3	3	3
Sat Nov 25 20:02:50 2017	1511658170	0	3	3	3
Sat Nov 25 20:02:50 2017	1511658170	0	3	3	3
Sat Nov 25 20:02:50 2017	1511658170	1	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	0	3	3	3
Sat Nov 25 20:02:50 2017	1511658170	0	3	3	3
Sat Nov 25 20:02:50 2017	1511658170	1	3	3	3
Sat Nov 25 20:02:49 2017	1511658169	0	3	3	3
Sat Nov 25 20:02:50 2017	1511658170	0	3	3	3
Sat Nov 25 20:02:49 2017	1511658169	1	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	0	3	3	3
Sat Nov 25 20:02:50 2017	1511658170	0	3	3	3
Sat Nov 25 20:02:50 2017	1511658170	0	3	3	3
Sat Nov 25 20:02:50 2017	1511658170	0	3	3	3
Sat Nov 25 20:02:49 2017	1511658169	0	3	3	3
Sat Nov 25 20:02:49 2017	1511658169	1	3	3	3
Sat Nov 25 20:02:49 2017	1511658169	1	2	3	2
Sat Nov 25 20:02:50 2017	1511658170	1	3	3	3
Sat Nov 25 20:02:50 2017	1511658170	1	3	3	3
Sat Nov 25 20:02:50 2017	1511658170	1	3	3	3
Sat Nov 25 20:02:49 2017	1511658169	1	3	3	3
Sat Nov 25 20:02:50 2017	1511658170	1	2	3	2
Sat Nov 25 20:02:49 2017	1511658169	0	3	4	3
Sat Nov 25 20:02:49 2017	1511658169	0	3	4	3
Sat Nov 25 20:02:50 2017	1511658170	1	3	4	3
Sat Nov 25 20:02:49 2017	1511658169	0	3	4	3
Sat Nov 25 20:02:49 2017	1511658169	0	3	4	3
Sat Nov 25 20:02:49 2017	1511658169	0	3	4	3
Sat Nov 25 20:02:50 2017	1511658170	0	3	4	3
Sat Nov 25 20:02:50 2017	1511658170	1	3	4	3
Sat Nov 25 20:02:49 2017	1511658169	0	3	4	3
Sat Nov 25 20:02:50 2017	1511658170	1	3	4	3
Sat Nov 25 20:02:49 2017	1511658169	0	3	4	3
