starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	1	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	2	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	2	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	2	1
Sat Nov 25 20:02:39 2017	1511658159	0	1	2	1
Sat Nov 25 20:02:39 2017	1511658159	0	2	2	1
Sat Nov 25 20:02:39 2017	1511658159	0	2	2	1
Sat Nov 25 20:02:39 2017	1511658159	0	2	2	2
Sat Nov 25 20:02:39 2017	1511658159	0	2	2	2
Sat Nov 25 20:02:39 2017	1511658159	0	2	2	2
Sat Nov 25 20:02:39 2017	1511658159	0	2	2	2
Sat Nov 25 20:02:39 2017	1511658159	0	2	2	2
