starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 25 19:19:14 2017	1511655554	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:14 2017	1511655554	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:14 2017	1511655554	0	1	1	1
Sat Nov 25 19:19:14 2017	1511655554	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:14 2017	1511655554	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:14 2017	1511655554	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:14 2017	1511655554	0	1	1	1
Sat Nov 25 19:19:14 2017	1511655554	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:14 2017	1511655554	0	1	1	1
Sat Nov 25 19:19:14 2017	1511655554	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:14 2017	1511655554	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	1	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	2	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	2	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	2	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	2	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	2	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	2	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	2	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	2	1
Sat Nov 25 19:19:15 2017	1511655555	0	1	2	1
Sat Nov 25 19:19:14 2017	1511655554	1	1	2	1
Sat Nov 25 19:19:14 2017	1511655554	0	1	2	1
Sat Nov 25 19:19:15 2017	1511655555	0	2	2	1
Sat Nov 25 19:19:15 2017	1511655555	1	1	2	1
Sat Nov 25 19:19:14 2017	1511655554	0	2	2	1
Sat Nov 25 19:19:15 2017	1511655555	0	2	2	1
Sat Nov 25 19:19:15 2017	1511655555	0	2	2	2
Sat Nov 25 19:19:15 2017	1511655555	0	2	2	2
Sat Nov 25 19:19:15 2017	1511655555	0	1	2	1
Sat Nov 25 19:19:14 2017	1511655554	0	2	2	2
Sat Nov 25 19:19:14 2017	1511655554	0	2	2	2
Sat Nov 25 19:19:15 2017	1511655555	0	2	2	1
Sat Nov 25 19:19:15 2017	1511655555	1	1	2	1
Sat Nov 25 19:19:15 2017	1511655555	0	2	2	2
Sat Nov 25 19:19:15 2017	1511655555	0	1	2	1
Sat Nov 25 19:19:14 2017	1511655554	0	2	2	2
