starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	0
Sat Nov 25 19:18:07 2017	1511655487	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:07 2017	1511655487	0	1	1	1
Sat Nov 25 19:18:07 2017	1511655487	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:07 2017	1511655487	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:03 2017	1511655483	0	1	1	1
Sat Nov 25 19:18:03 2017	1511655483	0	1	1	1
Sat Nov 25 19:18:03 2017	1511655483	0	1	1	1
Sat Nov 25 19:18:12 2017	1511655492	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:04 2017	1511655484	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:03 2017	1511655483	0	1	1	1
Sat Nov 25 19:18:03 2017	1511655483	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:04 2017	1511655484	0	1	1	1
Sat Nov 25 19:18:07 2017	1511655487	0	1	1	1
Sat Nov 25 19:18:03 2017	1511655483	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:06 2017	1511655486	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:07 2017	1511655487	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:07 2017	1511655487	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:12 2017	1511655492	0	1	1	1
Sat Nov 25 19:18:12 2017	1511655492	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:07 2017	1511655487	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:07 2017	1511655487	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:04 2017	1511655484	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:03 2017	1511655483	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:06 2017	1511655486	0	1	1	1
Sat Nov 25 19:18:06 2017	1511655486	0	1	1	1
Sat Nov 25 19:18:12 2017	1511655492	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:12 2017	1511655492	0	1	1	1
Sat Nov 25 19:18:12 2017	1511655492	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:03 2017	1511655483	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:06 2017	1511655486	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:07 2017	1511655487	0	1	1	1
Sat Nov 25 19:18:02 2017	1511655482	0	1	1	1
Sat Nov 25 19:18:04 2017	1511655484	0	1	1	1
Sat Nov 25 19:18:03 2017	1511655483	0	1	1	1
Sat Nov 25 19:18:03 2017	1511655483	0	1	1	1
Sat Nov 25 19:18:12 2017	1511655492	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:06 2017	1511655486	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:06 2017	1511655486	0	1	1	1
Sat Nov 25 19:18:03 2017	1511655483	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:03 2017	1511655483	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:06 2017	1511655486	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:02 2017	1511655482	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:03 2017	1511655483	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:07 2017	1511655487	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:12 2017	1511655492	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:12 2017	1511655492	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:03 2017	1511655483	0	1	1	1
Sat Nov 25 19:18:12 2017	1511655492	0	1	1	1
Sat Nov 25 19:18:06 2017	1511655486	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:06 2017	1511655486	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:04 2017	1511655484	0	1	1	1
Sat Nov 25 19:18:12 2017	1511655492	0	1	1	1
Sat Nov 25 19:18:07 2017	1511655487	0	1	1	1
Sat Nov 25 19:18:04 2017	1511655484	0	1	1	1
Sat Nov 25 19:18:04 2017	1511655484	0	1	1	1
Sat Nov 25 19:18:09 2017	1511655489	0	1	1	1
Sat Nov 25 19:18:07 2017	1511655487	0	1	1	1
Sat Nov 25 19:18:06 2017	1511655486	0	1	1	1
Sat Nov 25 19:18:03 2017	1511655483	0	1	1	1
Sat Nov 25 19:18:03 2017	1511655483	0	1	1	1
Sat Nov 25 19:18:02 2017	1511655482	0	1	1	1
Sat Nov 25 19:18:03 2017	1511655483	0	1	1	1
Sat Nov 25 19:18:06 2017	1511655486	0	1	1	1
Sat Nov 25 19:18:11 2017	1511655491	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:07 2017	1511655487	0	1	1	1
Sat Nov 25 19:18:05 2017	1511655485	0	1	1	1
Sat Nov 25 19:18:07 2017	1511655487	0	1	1	1
Sat Nov 25 19:18:12 2017	1511655492	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:08 2017	1511655488	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
Sat Nov 25 19:18:03 2017	1511655483	0	1	1	1
Sat Nov 25 19:18:10 2017	1511655490	0	1	1	1
