starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 25 20:00:26 2017	1511658026	0	0	1	0
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	1	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	2	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	2	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	2	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	2	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	2	1
Sat Nov 25 20:00:26 2017	1511658026	0	1	2	1
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	1
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	1
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:25 2017	1511658025	0	2	2	2
Sat Nov 25 20:00:25 2017	1511658025	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:25 2017	1511658025	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:25 2017	1511658025	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:25 2017	1511658025	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:25 2017	1511658025	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:25 2017	1511658025	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:25 2017	1511658025	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:25 2017	1511658025	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
Sat Nov 25 20:00:26 2017	1511658026	0	2	2	2
