starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 25 19:29:25 2017	1511656165	0	1	1	1
Sat Nov 25 19:29:39 2017	1511656179	0	1	1	1
Sat Nov 25 19:29:49 2017	1511656189	0	1	1	1
Sat Nov 25 19:29:25 2017	1511656165	0	1	1	1
Sat Nov 25 19:29:01 2017	1511656141	0	1	1	1
Sat Nov 25 19:29:59 2017	1511656199	0	1	1	1
Sat Nov 25 19:29:23 2017	1511656163	0	1	1	1
Sat Nov 25 19:29:20 2017	1511656160	0	1	1	1
Sat Nov 25 19:29:12 2017	1511656152	0	1	1	1
Sat Nov 25 19:30:14 2017	1511656214	0	1	1	1
Sat Nov 25 19:29:23 2017	1511656163	0	1	1	1
Sat Nov 25 19:30:39 2017	1511656239	0	1	1	1
Sat Nov 25 19:29:51 2017	1511656191	0	1	1	1
Sat Nov 25 19:29:39 2017	1511656179	0	1	1	1
Sat Nov 25 19:30:13 2017	1511656213	0	1	1	1
Sat Nov 25 19:29:42 2017	1511656182	0	1	1	1
Sat Nov 25 19:29:58 2017	1511656198	0	1	1	1
Sat Nov 25 19:29:20 2017	1511656160	0	1	1	1
Sat Nov 25 19:30:08 2017	1511656208	0	1	1	1
Sat Nov 25 19:29:12 2017	1511656152	0	1	1	1
Sat Nov 25 19:30:17 2017	1511656217	0	1	1	1
Sat Nov 25 19:30:33 2017	1511656233	0	1	1	1
Sat Nov 25 19:29:49 2017	1511656189	0	1	1	1
Sat Nov 25 19:29:02 2017	1511656142	0	1	1	1
Sat Nov 25 19:29:28 2017	1511656168	0	1	1	1
Sat Nov 25 19:29:53 2017	1511656193	0	1	1	1
Sat Nov 25 19:30:07 2017	1511656207	0	1	1	1
Sat Nov 25 19:29:04 2017	1511656144	0	1	1	1
Sat Nov 25 19:30:31 2017	1511656231	0	1	1	1
Sat Nov 25 19:30:12 2017	1511656212	0	1	1	1
Sat Nov 25 19:29:58 2017	1511656198	0	1	1	1
Sat Nov 25 19:30:03 2017	1511656203	0	1	1	1
Sat Nov 25 19:29:06 2017	1511656146	0	1	1	1
Sat Nov 25 19:29:33 2017	1511656173	0	1	1	1
Sat Nov 25 19:29:49 2017	1511656189	0	1	1	1
Sat Nov 25 19:30:29 2017	1511656229	0	1	1	1
Sat Nov 25 19:29:20 2017	1511656160	0	1	1	1
Sat Nov 25 19:30:33 2017	1511656233	0	1	1	1
Sat Nov 25 19:30:24 2017	1511656224	0	1	1	1
Sat Nov 25 19:29:12 2017	1511656152	0	1	1	1
Sat Nov 25 19:29:42 2017	1511656182	0	1	1	1
Sat Nov 25 19:29:52 2017	1511656192	0	1	1	1
Sat Nov 25 19:29:51 2017	1511656191	0	1	1	1
Sat Nov 25 19:30:20 2017	1511656220	0	1	1	1
Sat Nov 25 19:30:14 2017	1511656214	0	1	1	1
Sat Nov 25 19:30:13 2017	1511656213	0	1	1	1
Sat Nov 25 19:29:52 2017	1511656192	0	1	1	1
Sat Nov 25 19:30:14 2017	1511656214	0	1	1	1
Sat Nov 25 19:30:04 2017	1511656204	0	1	1	1
Sat Nov 25 19:29:01 2017	1511656141	0	1	1	1
Sat Nov 25 19:30:33 2017	1511656233	0	1	1	1
Sat Nov 25 19:30:15 2017	1511656215	0	1	1	1
Sat Nov 25 19:29:04 2017	1511656144	0	1	1	1
Sat Nov 25 19:29:01 2017	1511656141	0	1	1	1
Sat Nov 25 19:30:41 2017	1511656241	0	1	1	1
Sat Nov 25 19:30:01 2017	1511656201	0	1	1	1
Sat Nov 25 19:29:43 2017	1511656183	0	1	1	1
Sat Nov 25 19:30:19 2017	1511656219	0	1	1	1
Sat Nov 25 19:30:03 2017	1511656203	0	1	1	1
Sat Nov 25 19:30:36 2017	1511656236	0	1	1	1
Sat Nov 25 19:29:09 2017	1511656149	0	1	1	1
Sat Nov 25 19:30:39 2017	1511656239	0	1	1	1
Sat Nov 25 19:30:10 2017	1511656210	0	1	1	1
Sat Nov 25 19:30:20 2017	1511656220	0	1	1	1
Sat Nov 25 19:30:19 2017	1511656219	0	1	1	1
Sat Nov 25 19:30:01 2017	1511656201	0	1	1	1
Sat Nov 25 19:29:29 2017	1511656169	0	1	1	1
Sat Nov 25 19:29:04 2017	1511656144	0	1	1	1
Sat Nov 25 19:29:55 2017	1511656195	0	1	1	1
Sat Nov 25 19:29:58 2017	1511656198	0	1	1	1
Sat Nov 25 19:29:28 2017	1511656168	0	1	1	1
Sat Nov 25 19:29:26 2017	1511656166	0	1	1	1
