starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 25 20:02:53 2017	1511658173	0	1	1	1
Sat Nov 25 20:02:53 2017	1511658173	0	1	2	1
Sat Nov 25 20:02:53 2017	1511658173	0	2	2	2
Sat Nov 25 20:02:53 2017	1511658173	1	2	4	2
Sat Nov 25 20:02:53 2017	1511658173	1	3	4	3
Sat Nov 25 20:02:53 2017	1511658173	0	3	4	3
Sat Nov 25 20:02:53 2017	1511658173	1	3	4	3
Sat Nov 25 20:02:53 2017	1511658173	1	4	4	3
Sat Nov 25 20:02:53 2017	1511658173	1	3	4	3
Sat Nov 25 20:02:53 2017	1511658173	1	3	4	3
Sat Nov 25 20:02:53 2017	1511658173	0	4	5	4
Sat Nov 25 20:02:53 2017	1511658173	0	4	5	4
Sat Nov 25 20:02:53 2017	1511658173	1	4	5	4
Sat Nov 25 20:02:53 2017	1511658173	2	3	5	3
Sat Nov 25 20:02:53 2017	1511658173	1	4	5	4
Sat Nov 25 20:02:53 2017	1511658173	1	3	5	3
Sat Nov 25 20:02:53 2017	1511658173	1	3	5	3
Sat Nov 25 20:02:53 2017	1511658173	1	4	5	4
Sat Nov 25 20:02:53 2017	1511658173	1	4	5	4
Sat Nov 25 20:02:53 2017	1511658173	1	4	5	4
Sat Nov 25 20:02:53 2017	1511658173	1	5	5	5
Sat Nov 25 20:02:53 2017	1511658173	1	4	5	4
Sat Nov 25 20:02:53 2017	1511658173	1	4	5	4
Sat Nov 25 20:02:53 2017	1511658173	0	5	5	5
Sat Nov 25 20:02:54 2017	1511658174	1	4	5	4
Sat Nov 25 20:02:53 2017	1511658173	1	4	5	4
Sat Nov 25 20:02:53 2017	1511658173	1	5	5	4
Sat Nov 25 20:02:53 2017	1511658173	1	4	6	4
Sat Nov 25 20:02:53 2017	1511658173	1	4	6	4
Sat Nov 25 20:02:53 2017	1511658173	1	5	6	5
Sat Nov 25 20:02:53 2017	1511658173	1	5	6	5
Sat Nov 25 20:02:53 2017	1511658173	2	4	6	4
Sat Nov 25 20:02:53 2017	1511658173	2	4	6	4
Sat Nov 25 20:02:53 2017	1511658173	1	5	6	4
Sat Nov 25 20:02:53 2017	1511658173	2	4	6	4
Sat Nov 25 20:02:53 2017	1511658173	1	5	6	5
Sat Nov 25 20:02:53 2017	1511658173	1	5	6	5
Sat Nov 25 20:02:54 2017	1511658174	2	4	6	4
Sat Nov 25 20:02:53 2017	1511658173	1	5	6	5
Sat Nov 25 20:02:53 2017	1511658173	1	5	6	5
Sat Nov 25 20:02:53 2017	1511658173	2	4	6	4
Sat Nov 25 20:02:54 2017	1511658174	1	5	6	5
Sat Nov 25 20:02:53 2017	1511658173	1	6	7	6
Sat Nov 25 20:02:53 2017	1511658173	1	6	7	6
Sat Nov 25 20:02:53 2017	1511658173	1	5	7	5
Sat Nov 25 20:02:53 2017	1511658173	1	6	7	5
Sat Nov 25 20:02:53 2017	1511658173	1	5	7	5
Sat Nov 25 20:02:53 2017	1511658173	1	6	7	6
Sat Nov 25 20:02:53 2017	1511658173	1	5	7	5
