starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 25 19:19:28 2017	1511655568	3	5	8	5
Sat Nov 25 19:19:28 2017	1511655568	2	7	9	7
Sat Nov 25 19:19:28 2017	1511655568	2	8	9	8
Sat Nov 25 19:19:28 2017	1511655568	2	8	10	8
Sat Nov 25 19:19:28 2017	1511655568	3	9	11	9
Sat Nov 25 19:19:28 2017	1511655568	3	9	13	9
Sat Nov 25 19:19:28 2017	1511655568	2	11	13	11
Sat Nov 25 19:19:28 2017	1511655568	2	11	13	11
Sat Nov 25 19:19:28 2017	1511655568	2	12	14	12
Sat Nov 25 19:19:28 2017	1511655568	3	11	14	11
Sat Nov 25 19:19:29 2017	1511655569	6	8	14	8
Sat Nov 25 19:19:28 2017	1511655568	2	13	15	13
Sat Nov 25 19:19:28 2017	1511655568	4	11	16	11
Sat Nov 25 19:19:28 2017	1511655568	1	15	16	15
Sat Nov 25 19:19:28 2017	1511655568	8	8	16	8
Sat Nov 25 19:19:28 2017	1511655568	5	11	16	11
Sat Nov 25 19:19:28 2017	1511655568	3	13	16	13
Sat Nov 25 19:19:28 2017	1511655568	2	14	16	14
Sat Nov 25 19:19:28 2017	1511655568	3	14	17	14
Sat Nov 25 19:19:28 2017	1511655568	8	8	17	8
Sat Nov 25 19:19:28 2017	1511655568	8	9	17	9
Sat Nov 25 19:19:28 2017	1511655568	3	16	19	15
Sat Nov 25 19:19:28 2017	1511655568	6	12	19	12
Sat Nov 25 19:19:28 2017	1511655568	4	15	19	15
Sat Nov 25 19:19:29 2017	1511655569	6	13	19	13
Sat Nov 25 19:19:28 2017	1511655568	6	14	20	14
Sat Nov 25 19:19:28 2017	1511655568	6	15	20	15
Sat Nov 25 19:19:28 2017	1511655568	7	14	21	14
Sat Nov 25 19:19:28 2017	1511655568	8	13	21	13
Sat Nov 25 19:19:28 2017	1511655568	8	13	21	13
Sat Nov 25 19:19:28 2017	1511655568	3	19	22	18
Sat Nov 25 19:19:28 2017	1511655568	4	18	22	18
Sat Nov 25 19:19:28 2017	1511655568	5	18	23	18
Sat Nov 25 19:19:28 2017	1511655568	4	19	23	19
Sat Nov 25 19:19:28 2017	1511655568	4	19	23	19
Sat Nov 25 19:19:28 2017	1511655568	4	19	23	19
Sat Nov 25 19:19:29 2017	1511655569	7	17	24	17
Sat Nov 25 19:19:28 2017	1511655568	9	15	24	15
Sat Nov 25 19:19:29 2017	1511655569	5	20	25	20
Sat Nov 25 19:19:28 2017	1511655568	9	16	25	15
Sat Nov 25 19:19:29 2017	1511655569	7	18	25	18
Sat Nov 25 19:19:29 2017	1511655569	6	20	25	20
Sat Nov 25 19:19:29 2017	1511655569	5	21	26	21
Sat Nov 25 19:19:28 2017	1511655568	5	21	26	21
Sat Nov 25 19:19:28 2017	1511655568	5	21	26	21
Sat Nov 25 19:19:29 2017	1511655569	7	19	26	19
Sat Nov 25 19:19:29 2017	1511655569	5	21	26	21
Sat Nov 25 19:19:28 2017	1511655568	8	18	26	18
Sat Nov 25 19:19:28 2017	1511655568	9	18	26	18
Sat Nov 25 19:19:29 2017	1511655569	7	19	27	19
Sat Nov 25 19:19:28 2017	1511655568	8	19	27	19
Sat Nov 25 19:19:28 2017	1511655568	8	19	27	19
Sat Nov 25 19:19:28 2017	1511655568	6	21	27	21
Sat Nov 25 19:19:28 2017	1511655568	6	21	27	21
Sat Nov 25 19:19:28 2017	1511655568	9	18	27	18
Sat Nov 25 19:19:28 2017	1511655568	5	22	27	22
Sat Nov 25 19:19:28 2017	1511655568	5	22	27	22
Sat Nov 25 19:19:29 2017	1511655569	5	22	27	22
Sat Nov 25 19:19:28 2017	1511655568	7	21	27	21
Sat Nov 25 19:19:28 2017	1511655568	6	22	27	22
Sat Nov 25 19:19:28 2017	1511655568	4	23	27	23
Sat Nov 25 19:19:29 2017	1511655569	6	21	28	21
Sat Nov 25 19:19:28 2017	1511655568	7	21	28	21
Sat Nov 25 19:19:28 2017	1511655568	9	18	28	18
Sat Nov 25 19:19:28 2017	1511655568	6	22	28	22
Sat Nov 25 19:19:29 2017	1511655569	8	20	28	20
Sat Nov 25 19:19:28 2017	1511655568	9	19	28	19
Sat Nov 25 19:19:28 2017	1511655568	4	24	28	23
Sat Nov 25 19:19:29 2017	1511655569	7	21	28	21
Sat Nov 25 19:19:29 2017	1511655569	7	21	28	21
Sat Nov 25 19:19:29 2017	1511655569	7	21	29	21
Sat Nov 25 19:19:28 2017	1511655568	4	24	29	24
Sat Nov 25 19:19:28 2017	1511655568	10	19	29	19
Sat Nov 25 19:19:28 2017	1511655568	5	24	29	24
Sat Nov 25 19:19:29 2017	1511655569	7	22	29	22
Sat Nov 25 19:19:28 2017	1511655568	5	24	29	24
Sat Nov 25 19:19:28 2017	1511655568	6	23	29	23
Sat Nov 25 19:19:29 2017	1511655569	7	22	29	22
Sat Nov 25 19:19:28 2017	1511655568	7	22	29	22
Sat Nov 25 19:19:28 2017	1511655568	8	22	30	21
Sat Nov 25 19:19:28 2017	1511655568	8	22	30	22
Sat Nov 25 19:19:29 2017	1511655569	6	24	30	24
Sat Nov 25 19:19:28 2017	1511655568	7	22	30	22
Sat Nov 25 19:19:28 2017	1511655568	10	20	30	20
Sat Nov 25 19:19:29 2017	1511655569	6	24	30	24
Sat Nov 25 19:19:28 2017	1511655568	9	21	30	21
Sat Nov 25 19:19:29 2017	1511655569	7	23	30	23
Sat Nov 25 19:19:28 2017	1511655568	7	24	30	24
Sat Nov 25 19:19:28 2017	1511655568	6	24	30	24
Sat Nov 25 19:19:29 2017	1511655569	8	22	30	22
Sat Nov 25 19:19:28 2017	1511655568	5	26	31	26
Sat Nov 25 19:19:29 2017	1511655569	7	24	31	24
Sat Nov 25 19:19:28 2017	1511655568	7	24	31	24
Sat Nov 25 19:19:28 2017	1511655568	7	24	31	24
Sat Nov 25 19:19:29 2017	1511655569	7	25	32	25
Sat Nov 25 19:19:29 2017	1511655569	7	24	32	24
Sat Nov 25 19:19:28 2017	1511655568	7	25	32	25
Sat Nov 25 19:19:29 2017	1511655569	7	25	32	25
Sat Nov 25 19:19:28 2017	1511655568	6	26	32	26
Sat Nov 25 19:19:28 2017	1511655568	7	25	32	25
Sat Nov 25 19:19:28 2017	1511655568	9	23	32	23
Sat Nov 25 19:19:28 2017	1511655568	7	25	32	25
Sat Nov 25 19:19:28 2017	1511655568	8	24	32	24
Sat Nov 25 19:19:29 2017	1511655569	7	25	32	25
Sat Nov 25 19:19:28 2017	1511655568	6	26	32	26
Sat Nov 25 19:19:28 2017	1511655568	8	25	32	25
Sat Nov 25 19:19:28 2017	1511655568	8	25	32	25
Sat Nov 25 19:19:28 2017	1511655568	5	27	32	26
Sat Nov 25 19:19:28 2017	1511655568	8	25	33	25
Sat Nov 25 19:19:28 2017	1511655568	9	23	33	23
Sat Nov 25 19:19:28 2017	1511655568	13	20	33	20
Sat Nov 25 19:19:29 2017	1511655569	7	26	33	25
Sat Nov 25 19:19:28 2017	1511655568	8	25	33	25
Sat Nov 25 19:19:28 2017	1511655568	6	27	33	27
Sat Nov 25 19:19:29 2017	1511655569	8	25	33	25
Sat Nov 25 19:19:28 2017	1511655568	6	27	33	27
Sat Nov 25 19:19:28 2017	1511655568	9	25	33	24
Sat Nov 25 19:19:28 2017	1511655568	13	21	33	21
Sat Nov 25 19:19:29 2017	1511655569	11	22	33	22
Sat Nov 25 19:19:28 2017	1511655568	6	27	33	27
Sat Nov 25 19:19:28 2017	1511655568	7	26	34	26
Sat Nov 25 19:19:28 2017	1511655568	7	26	34	26
Sat Nov 25 19:19:28 2017	1511655568	13	21	34	21
Sat Nov 25 19:19:28 2017	1511655568	7	27	34	26
Sat Nov 25 19:19:29 2017	1511655569	7	27	34	27
Sat Nov 25 19:19:29 2017	1511655569	6	28	34	28
Sat Nov 25 19:19:28 2017	1511655568	10	24	34	24
Sat Nov 25 19:19:28 2017	1511655568	10	24	34	24
Sat Nov 25 19:19:29 2017	1511655569	5	29	34	29
Sat Nov 25 19:19:28 2017	1511655568	13	21	34	20
Sat Nov 25 19:19:28 2017	1511655568	6	28	34	28
Sat Nov 25 19:19:28 2017	1511655568	13	21	34	21
Sat Nov 25 19:19:28 2017	1511655568	6	28	34	28
Sat Nov 25 19:19:28 2017	1511655568	8	26	34	26
