starttime	seconds	ctime	dtime	ttime	wait
Fri Nov 24 22:30:35 2017	1511584235	39	37	75	37
Fri Nov 24 22:31:04 2017	1511584264	39	36	75	36
Fri Nov 24 22:30:35 2017	1511584235	39	36	75	36
Fri Nov 24 22:30:47 2017	1511584247	37	38	75	38
Fri Nov 24 22:30:06 2017	1511584206	34	41	75	41
Fri Nov 24 22:30:27 2017	1511584227	40	35	75	35
Fri Nov 24 22:31:04 2017	1511584264	40	36	75	35
Fri Nov 24 22:31:03 2017	1511584263	37	39	75	39
Fri Nov 24 22:30:05 2017	1511584205	39	36	75	36
Fri Nov 24 22:30:03 2017	1511584203	37	38	75	38
Fri Nov 24 22:31:14 2017	1511584274	39	37	76	36
Fri Nov 24 22:30:09 2017	1511584209	39	36	76	36
Fri Nov 24 22:30:56 2017	1511584256	37	38	76	38
Fri Nov 24 22:31:11 2017	1511584271	38	38	76	38
Fri Nov 24 22:30:08 2017	1511584208	40	36	76	36
Fri Nov 24 22:31:24 2017	1511584284	37	38	76	38
Fri Nov 24 22:30:35 2017	1511584235	38	38	76	37
Fri Nov 24 22:31:07 2017	1511584267	38	38	76	37
Fri Nov 24 22:31:00 2017	1511584260	38	37	76	37
Fri Nov 24 22:30:54 2017	1511584254	36	40	76	40
Fri Nov 24 22:31:10 2017	1511584270	37	39	76	39
Fri Nov 24 22:30:41 2017	1511584241	38	37	76	37
Fri Nov 24 22:31:11 2017	1511584271	37	39	76	39
Fri Nov 24 22:31:12 2017	1511584272	37	38	76	38
Fri Nov 24 22:30:43 2017	1511584243	38	38	76	38
Fri Nov 24 22:30:15 2017	1511584215	38	38	76	38
Fri Nov 24 22:30:36 2017	1511584236	39	37	76	37
Fri Nov 24 22:30:54 2017	1511584254	37	39	76	39
Fri Nov 24 22:30:19 2017	1511584219	39	36	76	36
Fri Nov 24 22:31:12 2017	1511584272	39	37	76	37
Fri Nov 24 22:30:03 2017	1511584203	37	38	76	38
Fri Nov 24 22:30:44 2017	1511584244	41	35	76	35
Fri Nov 24 22:30:35 2017	1511584235	38	38	76	38
Fri Nov 24 22:30:23 2017	1511584223	40	36	76	36
Fri Nov 24 22:30:15 2017	1511584215	37	38	76	38
Fri Nov 24 22:30:33 2017	1511584233	36	40	76	40
Fri Nov 24 22:30:35 2017	1511584235	39	37	76	37
Fri Nov 24 22:30:46 2017	1511584246	41	35	76	35
Fri Nov 24 22:30:25 2017	1511584225	39	37	76	37
Fri Nov 24 22:30:13 2017	1511584213	37	38	76	38
Fri Nov 24 22:30:34 2017	1511584234	38	38	76	38
Fri Nov 24 22:30:05 2017	1511584205	37	39	76	39
Fri Nov 24 22:30:58 2017	1511584258	40	36	76	36
Fri Nov 24 22:30:13 2017	1511584213	37	39	76	39
Fri Nov 24 22:30:20 2017	1511584220	37	39	76	39
Fri Nov 24 22:31:16 2017	1511584276	36	39	76	39
Fri Nov 24 22:30:53 2017	1511584253	39	37	76	37
Fri Nov 24 22:30:08 2017	1511584208	39	37	76	37
Fri Nov 24 22:30:13 2017	1511584213	39	36	76	36
Fri Nov 24 22:30:08 2017	1511584208	40	36	76	36
Fri Nov 24 22:31:17 2017	1511584277	39	37	76	37
Fri Nov 24 22:31:11 2017	1511584271	40	36	76	36
Fri Nov 24 22:30:03 2017	1511584203	39	37	76	37
Fri Nov 24 22:30:23 2017	1511584223	39	37	76	37
Fri Nov 24 22:30:31 2017	1511584231	39	37	76	36
Fri Nov 24 22:30:12 2017	1511584212	39	37	76	37
Fri Nov 24 22:30:39 2017	1511584239	39	37	76	37
Fri Nov 24 22:30:31 2017	1511584231	38	38	76	38
Fri Nov 24 22:30:38 2017	1511584238	40	36	76	36
Fri Nov 24 22:30:48 2017	1511584248	37	39	76	39
Fri Nov 24 22:31:27 2017	1511584287	40	36	76	36
Fri Nov 24 22:30:53 2017	1511584253	38	38	76	38
Fri Nov 24 22:30:18 2017	1511584218	37	39	76	39
Fri Nov 24 22:30:12 2017	1511584212	39	37	76	37
Fri Nov 24 22:30:06 2017	1511584206	38	38	76	38
Fri Nov 24 22:31:20 2017	1511584280	40	36	76	36
Fri Nov 24 22:31:24 2017	1511584284	39	37	76	37
Fri Nov 24 22:31:08 2017	1511584268	40	36	76	36
Fri Nov 24 22:31:22 2017	1511584282	39	37	76	37
Fri Nov 24 22:30:10 2017	1511584210	38	38	76	38
Fri Nov 24 22:30:26 2017	1511584226	38	38	76	38
Fri Nov 24 22:30:42 2017	1511584242	39	37	76	37
Fri Nov 24 22:30:14 2017	1511584214	37	39	76	39
Fri Nov 24 22:30:16 2017	1511584216	38	38	76	38
Fri Nov 24 22:30:04 2017	1511584204	39	37	76	37
Fri Nov 24 22:30:54 2017	1511584254	37	39	76	39
Fri Nov 24 22:30:25 2017	1511584225	37	39	76	39
Fri Nov 24 22:30:29 2017	1511584229	38	38	76	38
Fri Nov 24 22:30:03 2017	1511584203	37	39	76	39
Fri Nov 24 22:31:02 2017	1511584262	40	36	76	36
Fri Nov 24 22:31:04 2017	1511584264	39	37	76	37
Fri Nov 24 22:30:42 2017	1511584242	37	39	76	39
Fri Nov 24 22:30:32 2017	1511584232	38	39	76	39
Fri Nov 24 22:30:25 2017	1511584225	38	38	76	38
Fri Nov 24 22:30:55 2017	1511584255	37	39	76	39
Fri Nov 24 22:31:14 2017	1511584274	38	38	76	38
Fri Nov 24 22:31:05 2017	1511584265	38	38	76	38
Fri Nov 24 22:31:06 2017	1511584266	37	39	76	39
Fri Nov 24 22:30:42 2017	1511584242	39	37	76	37
Fri Nov 24 22:31:04 2017	1511584264	38	39	76	39
Fri Nov 24 22:30:21 2017	1511584221	38	38	76	38
Fri Nov 24 22:30:10 2017	1511584210	38	38	76	38
Fri Nov 24 22:30:04 2017	1511584204	40	37	76	37
Fri Nov 24 22:30:30 2017	1511584230	38	38	76	38
Fri Nov 24 22:30:58 2017	1511584258	37	40	76	39
Fri Nov 24 22:30:04 2017	1511584204	39	37	76	37
Fri Nov 24 22:30:10 2017	1511584210	37	39	76	39
Fri Nov 24 22:30:19 2017	1511584219	38	38	76	38
Fri Nov 24 22:30:27 2017	1511584227	39	37	76	37
Fri Nov 24 22:30:23 2017	1511584223	38	38	76	38
Fri Nov 24 22:30:58 2017	1511584258	39	37	76	37
Fri Nov 24 22:30:34 2017	1511584234	39	37	76	37
Fri Nov 24 22:30:34 2017	1511584234	39	37	76	37
Fri Nov 24 22:31:05 2017	1511584265	40	37	76	37
Fri Nov 24 22:30:41 2017	1511584241	39	37	76	37
Fri Nov 24 22:30:52 2017	1511584252	41	36	76	36
Fri Nov 24 22:31:14 2017	1511584274	36	40	76	40
Fri Nov 24 22:30:21 2017	1511584221	36	40	76	40
Fri Nov 24 22:31:11 2017	1511584271	38	38	76	38
Fri Nov 24 22:30:15 2017	1511584215	41	36	76	36
Fri Nov 24 22:30:50 2017	1511584250	40	36	76	36
Fri Nov 24 22:31:19 2017	1511584279	38	38	76	38
Fri Nov 24 22:30:52 2017	1511584252	39	37	76	37
Fri Nov 24 22:31:15 2017	1511584275	39	38	76	38
Fri Nov 24 22:31:11 2017	1511584271	38	39	76	39
Fri Nov 24 22:30:36 2017	1511584236	40	37	76	37
Fri Nov 24 22:30:41 2017	1511584241	39	38	76	38
Fri Nov 24 22:30:05 2017	1511584205	38	38	76	38
Fri Nov 24 22:31:21 2017	1511584281	40	36	76	36
Fri Nov 24 22:30:44 2017	1511584244	39	37	76	37
Fri Nov 24 22:30:17 2017	1511584217	40	36	76	36
Fri Nov 24 22:30:07 2017	1511584207	38	38	76	38
Fri Nov 24 22:31:06 2017	1511584266	38	39	76	39
Fri Nov 24 22:30:26 2017	1511584226	38	38	76	38
Fri Nov 24 22:30:27 2017	1511584227	38	38	76	38
Fri Nov 24 22:30:41 2017	1511584241	36	40	76	40
Fri Nov 24 22:31:04 2017	1511584264	38	38	76	38
Fri Nov 24 22:31:17 2017	1511584277	36	40	76	40
Fri Nov 24 22:30:28 2017	1511584228	40	37	76	36
Fri Nov 24 22:30:35 2017	1511584235	41	36	76	36
Fri Nov 24 22:31:16 2017	1511584276	41	36	76	36
Fri Nov 24 22:30:46 2017	1511584246	38	39	76	39
Fri Nov 24 22:30:44 2017	1511584244	37	40	76	40
Fri Nov 24 22:30:50 2017	1511584250	38	39	76	39
Fri Nov 24 22:30:04 2017	1511584204	40	36	76	36
Fri Nov 24 22:31:17 2017	1511584277	40	37	76	36
Fri Nov 24 22:30:27 2017	1511584227	39	38	77	38
Fri Nov 24 22:31:21 2017	1511584281	38	38	77	38
Fri Nov 24 22:31:21 2017	1511584281	38	39	77	39
Fri Nov 24 22:31:06 2017	1511584266	39	37	77	37
Fri Nov 24 22:30:57 2017	1511584257	39	37	77	37
Fri Nov 24 22:30:42 2017	1511584242	36	40	77	40
Fri Nov 24 22:31:07 2017	1511584267	39	38	77	38
Fri Nov 24 22:30:21 2017	1511584221	38	38	77	38
Fri Nov 24 22:30:35 2017	1511584235	37	40	77	39
Fri Nov 24 22:31:04 2017	1511584264	41	36	77	36
Fri Nov 24 22:31:16 2017	1511584276	40	37	77	37
Fri Nov 24 22:30:55 2017	1511584255	39	38	77	38
Fri Nov 24 22:30:50 2017	1511584250	41	35	77	35
Fri Nov 24 22:30:19 2017	1511584219	39	38	77	38
Fri Nov 24 22:30:50 2017	1511584250	38	39	77	39
Fri Nov 24 22:30:44 2017	1511584244	38	39	77	39
Fri Nov 24 22:31:10 2017	1511584270	36	40	77	40
Fri Nov 24 22:31:16 2017	1511584276	39	37	77	37
Fri Nov 24 22:31:01 2017	1511584261	39	37	77	37
Fri Nov 24 22:30:04 2017	1511584204	40	37	77	37
Fri Nov 24 22:30:21 2017	1511584221	36	40	77	40
Fri Nov 24 22:31:04 2017	1511584264	39	37	77	37
Fri Nov 24 22:30:56 2017	1511584256	37	40	77	40
Fri Nov 24 22:30:06 2017	1511584206	40	37	77	37
Fri Nov 24 22:31:24 2017	1511584284	39	38	77	38
Fri Nov 24 22:30:51 2017	1511584251	41	36	77	36
Fri Nov 24 22:30:43 2017	1511584243	37	40	77	40
Fri Nov 24 22:31:12 2017	1511584272	38	39	77	39
Fri Nov 24 22:31:00 2017	1511584260	39	38	77	38
Fri Nov 24 22:31:01 2017	1511584261	39	38	77	38
Fri Nov 24 22:30:35 2017	1511584235	39	38	77	38
Fri Nov 24 22:30:03 2017	1511584203	37	39	77	39
Fri Nov 24 22:31:08 2017	1511584268	40	37	77	37
Fri Nov 24 22:30:55 2017	1511584255	38	39	77	39
Fri Nov 24 22:30:07 2017	1511584207	40	37	77	37
Fri Nov 24 22:31:01 2017	1511584261	38	38	77	38
Fri Nov 24 22:30:55 2017	1511584255	40	36	77	36
