starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 28 16:49:11 2017	1511905751	3	111	113	111
Tue Nov 28 16:49:10 2017	1511905750	28	86	113	86
Tue Nov 28 16:49:11 2017	1511905751	1	113	114	113
Tue Nov 28 16:49:11 2017	1511905751	2	112	114	112
Tue Nov 28 16:49:11 2017	1511905751	2	112	114	112
Tue Nov 28 16:49:12 2017	1511905752	26	88	114	88
Tue Nov 28 16:49:11 2017	1511905751	3	112	115	112
Tue Nov 28 16:49:11 2017	1511905751	2	114	115	114
Tue Nov 28 16:49:11 2017	1511905751	3	113	115	113
Tue Nov 28 16:49:11 2017	1511905751	3	112	116	112
Tue Nov 28 16:49:10 2017	1511905750	29	87	116	86
Tue Nov 28 16:49:11 2017	1511905751	3	113	116	113
Tue Nov 28 16:49:11 2017	1511905751	4	112	116	112
Tue Nov 28 16:49:11 2017	1511905751	4	112	116	112
Tue Nov 28 16:49:11 2017	1511905751	4	112	116	112
Tue Nov 28 16:49:10 2017	1511905750	31	85	116	85
Tue Nov 28 16:49:11 2017	1511905751	4	112	116	112
Tue Nov 28 16:49:11 2017	1511905751	4	113	117	113
Tue Nov 28 16:49:11 2017	1511905751	3	115	117	114
Tue Nov 28 16:49:12 2017	1511905752	18	99	117	99
Tue Nov 28 16:49:11 2017	1511905751	3	115	118	115
Tue Nov 28 16:49:11 2017	1511905751	4	114	118	114
Tue Nov 28 16:49:11 2017	1511905751	6	112	118	112
Tue Nov 28 16:49:11 2017	1511905751	2	116	118	116
Tue Nov 28 16:49:11 2017	1511905751	5	113	118	113
Tue Nov 28 16:49:11 2017	1511905751	4	114	118	114
Tue Nov 28 16:49:11 2017	1511905751	3	115	118	115
Tue Nov 28 16:49:11 2017	1511905751	3	116	119	116
Tue Nov 28 16:49:11 2017	1511905751	5	114	119	114
Tue Nov 28 16:49:11 2017	1511905751	4	114	119	114
Tue Nov 28 16:49:11 2017	1511905751	4	114	119	114
Tue Nov 28 16:49:11 2017	1511905751	5	114	119	114
Tue Nov 28 16:49:11 2017	1511905751	4	115	119	115
Tue Nov 28 16:49:11 2017	1511905751	5	115	120	115
Tue Nov 28 16:49:11 2017	1511905751	7	113	120	113
Tue Nov 28 16:49:12 2017	1511905752	35	85	120	85
Tue Nov 28 16:49:12 2017	1511905752	34	86	120	85
Tue Nov 28 16:49:11 2017	1511905751	7	113	120	113
Tue Nov 28 16:49:11 2017	1511905751	3	117	120	117
Tue Nov 28 16:49:12 2017	1511905752	35	85	120	85
Tue Nov 28 16:49:11 2017	1511905751	2	118	120	118
Tue Nov 28 16:49:11 2017	1511905751	6	114	120	114
Tue Nov 28 16:49:11 2017	1511905751	4	116	121	116
Tue Nov 28 16:49:11 2017	1511905751	7	114	121	114
Tue Nov 28 16:49:11 2017	1511905751	3	118	121	118
Tue Nov 28 16:49:11 2017	1511905751	5	116	121	116
Tue Nov 28 16:49:11 2017	1511905751	4	117	121	117
Tue Nov 28 16:49:12 2017	1511905752	21	100	121	100
Tue Nov 28 16:49:11 2017	1511905751	5	116	121	116
Tue Nov 28 16:49:11 2017	1511905751	4	118	121	118
Tue Nov 28 16:49:11 2017	1511905751	3	118	122	118
Tue Nov 28 16:49:11 2017	1511905751	5	117	122	116
Tue Nov 28 16:49:11 2017	1511905751	6	116	122	116
Tue Nov 28 16:49:12 2017	1511905752	36	86	122	86
Tue Nov 28 16:49:11 2017	1511905751	7	115	122	115
Tue Nov 28 16:49:11 2017	1511905751	2	120	122	120
Tue Nov 28 16:49:11 2017	1511905751	5	117	122	117
Tue Nov 28 16:49:12 2017	1511905752	33	89	122	89
Tue Nov 28 16:49:11 2017	1511905751	6	116	122	116
Tue Nov 28 16:49:11 2017	1511905751	5	117	122	117
Tue Nov 28 16:49:11 2017	1511905751	6	117	122	117
Tue Nov 28 16:49:11 2017	1511905751	5	117	123	117
Tue Nov 28 16:49:11 2017	1511905751	6	117	123	117
Tue Nov 28 16:49:10 2017	1511905750	38	85	123	85
Tue Nov 28 16:49:11 2017	1511905751	5	118	123	118
Tue Nov 28 16:49:11 2017	1511905751	5	119	123	119
Tue Nov 28 16:49:11 2017	1511905751	6	118	123	118
Tue Nov 28 16:49:11 2017	1511905751	4	119	123	119
Tue Nov 28 16:49:11 2017	1511905751	8	116	123	115
Tue Nov 28 16:49:11 2017	1511905751	3	120	124	120
