starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:37 2017	1511655517	0	1	1	1
Sat Nov 25 19:18:34 2017	1511655514	0	1	1	1
Sat Nov 25 19:18:34 2017	1511655514	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:33 2017	1511655513	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:32 2017	1511655512	0	1	1	1
Sat Nov 25 19:18:34 2017	1511655514	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:31 2017	1511655511	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:34 2017	1511655514	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:30 2017	1511655510	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:30 2017	1511655510	0	1	1	1
Sat Nov 25 19:18:31 2017	1511655511	0	1	1	1
Sat Nov 25 19:18:29 2017	1511655509	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:29 2017	1511655509	0	1	1	1
Sat Nov 25 19:18:29 2017	1511655509	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:31 2017	1511655511	0	1	1	1
Sat Nov 25 19:18:30 2017	1511655510	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:33 2017	1511655513	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:37 2017	1511655517	0	1	1	1
Sat Nov 25 19:18:32 2017	1511655512	0	1	1	1
Sat Nov 25 19:18:35 2017	1511655515	0	1	1	1
Sat Nov 25 19:18:35 2017	1511655515	0	1	1	1
Sat Nov 25 19:18:30 2017	1511655510	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:32 2017	1511655512	0	1	1	1
Sat Nov 25 19:18:36 2017	1511655516	0	1	1	1
Sat Nov 25 19:18:29 2017	1511655509	0	1	1	1
Sat Nov 25 19:18:33 2017	1511655513	0	1	1	1
Sat Nov 25 19:18:32 2017	1511655512	0	1	1	1
Sat Nov 25 19:18:29 2017	1511655509	0	1	1	1
Sat Nov 25 19:18:36 2017	1511655516	0	1	1	1
Sat Nov 25 19:18:30 2017	1511655510	0	1	1	1
Sat Nov 25 19:18:34 2017	1511655514	0	1	1	1
Sat Nov 25 19:18:34 2017	1511655514	0	1	1	1
Sat Nov 25 19:18:36 2017	1511655516	0	1	1	1
Sat Nov 25 19:18:36 2017	1511655516	0	1	1	1
Sat Nov 25 19:18:32 2017	1511655512	0	1	1	1
Sat Nov 25 19:18:32 2017	1511655512	0	1	1	1
Sat Nov 25 19:18:34 2017	1511655514	0	1	1	1
Sat Nov 25 19:18:30 2017	1511655510	0	1	1	1
Sat Nov 25 19:18:32 2017	1511655512	0	1	1	1
Sat Nov 25 19:18:30 2017	1511655510	0	1	1	1
Sat Nov 25 19:18:32 2017	1511655512	0	1	1	1
Sat Nov 25 19:18:35 2017	1511655515	0	1	1	1
Sat Nov 25 19:18:33 2017	1511655513	0	1	1	1
Sat Nov 25 19:18:29 2017	1511655509	0	1	1	1
Sat Nov 25 19:18:32 2017	1511655512	0	1	1	1
Sat Nov 25 19:18:36 2017	1511655516	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:30 2017	1511655510	0	1	1	1
Sat Nov 25 19:18:35 2017	1511655515	0	1	1	1
Sat Nov 25 19:18:29 2017	1511655509	0	1	1	1
Sat Nov 25 19:18:37 2017	1511655517	0	1	1	1
Sat Nov 25 19:18:34 2017	1511655514	0	1	1	1
Sat Nov 25 19:18:35 2017	1511655515	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:30 2017	1511655510	0	1	1	1
Sat Nov 25 19:18:32 2017	1511655512	1	1	1	1
Sat Nov 25 19:18:34 2017	1511655514	0	1	1	1
Sat Nov 25 19:18:31 2017	1511655511	0	1	1	1
Sat Nov 25 19:18:31 2017	1511655511	0	1	1	1
Sat Nov 25 19:18:33 2017	1511655513	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:30 2017	1511655510	0	1	1	1
Sat Nov 25 19:18:34 2017	1511655514	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:30 2017	1511655510	0	1	1	1
Sat Nov 25 19:18:27 2017	1511655507	1	1	1	1
Sat Nov 25 19:18:32 2017	1511655512	0	1	1	1
Sat Nov 25 19:18:34 2017	1511655514	0	1	1	1
Sat Nov 25 19:18:32 2017	1511655512	0	1	1	1
Sat Nov 25 19:18:35 2017	1511655515	0	1	1	1
Sat Nov 25 19:18:34 2017	1511655514	0	1	1	1
Sat Nov 25 19:18:33 2017	1511655513	0	1	1	1
Sat Nov 25 19:18:27 2017	1511655507	0	1	1	1
Sat Nov 25 19:18:31 2017	1511655511	0	1	1	1
Sat Nov 25 19:18:29 2017	1511655509	0	1	1	1
Sat Nov 25 19:18:29 2017	1511655509	0	1	1	1
Sat Nov 25 19:18:36 2017	1511655516	0	1	1	1
Sat Nov 25 19:18:30 2017	1511655510	0	1	1	1
Sat Nov 25 19:18:30 2017	1511655510	0	1	1	1
Sat Nov 25 19:18:36 2017	1511655516	0	1	1	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	1	1
Sat Nov 25 19:18:37 2017	1511655517	0	1	1	1
Sat Nov 25 19:18:37 2017	1511655517	0	1	1	1
Sat Nov 25 19:18:32 2017	1511655512	0	1	1	1
Sat Nov 25 19:18:27 2017	1511655507	0	1	1	1
Sat Nov 25 19:18:35 2017	1511655515	0	1	2	1
Sat Nov 25 19:18:33 2017	1511655513	0	1	2	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	2	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	2	1
Sat Nov 25 19:18:36 2017	1511655516	0	1	2	1
Sat Nov 25 19:18:33 2017	1511655513	0	1	2	1
Sat Nov 25 19:18:27 2017	1511655507	0	1	2	1
Sat Nov 25 19:18:31 2017	1511655511	0	1	2	1
Sat Nov 25 19:18:37 2017	1511655517	0	1	2	1
Sat Nov 25 19:18:33 2017	1511655513	0	1	2	1
Sat Nov 25 19:18:35 2017	1511655515	0	1	2	1
Sat Nov 25 19:18:31 2017	1511655511	0	1	2	1
Sat Nov 25 19:18:33 2017	1511655513	0	1	2	1
Sat Nov 25 19:18:34 2017	1511655514	0	1	2	1
Sat Nov 25 19:18:37 2017	1511655517	1	1	2	1
Sat Nov 25 19:18:33 2017	1511655513	0	1	2	1
Sat Nov 25 19:18:33 2017	1511655513	0	1	2	1
Sat Nov 25 19:18:32 2017	1511655512	0	1	2	1
Sat Nov 25 19:18:37 2017	1511655517	0	1	2	1
Sat Nov 25 19:18:29 2017	1511655509	0	1	2	1
Sat Nov 25 19:18:35 2017	1511655515	1	1	2	1
Sat Nov 25 19:18:31 2017	1511655511	0	1	2	1
Sat Nov 25 19:18:28 2017	1511655508	0	1	2	1
Sat Nov 25 19:18:28 2017	1511655508	1	1	2	1
Sat Nov 25 19:18:30 2017	1511655510	0	1	2	1
Sat Nov 25 19:18:36 2017	1511655516	0	1	2	1
Sat Nov 25 19:18:32 2017	1511655512	1	1	2	1
Sat Nov 25 19:18:35 2017	1511655515	1	1	2	1
Sat Nov 25 19:18:33 2017	1511655513	0	1	2	1
Sat Nov 25 19:18:32 2017	1511655512	0	1	2	1
Sat Nov 25 19:18:32 2017	1511655512	1	1	2	1
Sat Nov 25 19:18:35 2017	1511655515	0	2	2	1
Sat Nov 25 19:18:34 2017	1511655514	0	1	2	1
Sat Nov 25 19:18:30 2017	1511655510	0	1	2	1
Sat Nov 25 19:18:28 2017	1511655508	1	1	2	1
Sat Nov 25 19:18:30 2017	1511655510	0	1	2	1
Sat Nov 25 19:18:36 2017	1511655516	1	1	2	1
Sat Nov 25 19:18:31 2017	1511655511	1	1	2	1
Sat Nov 25 19:18:27 2017	1511655507	0	2	2	1
Sat Nov 25 19:18:30 2017	1511655510	0	2	2	2
Sat Nov 25 19:18:32 2017	1511655512	1	1	2	1
