starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 25 20:02:46 2017	1511658166	0	1	1	1
Sat Nov 25 20:02:46 2017	1511658166	0	1	1	1
Sat Nov 25 20:02:46 2017	1511658166	0	1	1	1
Sat Nov 25 20:02:46 2017	1511658166	0	1	1	1
Sat Nov 25 20:02:46 2017	1511658166	0	1	1	1
Sat Nov 25 20:02:46 2017	1511658166	0	1	1	1
Sat Nov 25 20:02:46 2017	1511658166	0	1	1	1
Sat Nov 25 20:02:46 2017	1511658166	0	1	2	1
Sat Nov 25 20:02:46 2017	1511658166	0	1	2	1
Sat Nov 25 20:02:46 2017	1511658166	1	1	2	1
Sat Nov 25 20:02:46 2017	1511658166	1	1	2	1
Sat Nov 25 20:02:46 2017	1511658166	0	1	2	1
Sat Nov 25 20:02:46 2017	1511658166	1	1	2	1
Sat Nov 25 20:02:46 2017	1511658166	0	2	2	1
Sat Nov 25 20:02:46 2017	1511658166	0	2	2	1
Sat Nov 25 20:02:46 2017	1511658166	1	1	2	1
Sat Nov 25 20:02:46 2017	1511658166	1	1	2	1
Sat Nov 25 20:02:46 2017	1511658166	0	2	2	2
Sat Nov 25 20:02:46 2017	1511658166	0	2	2	2
Sat Nov 25 20:02:46 2017	1511658166	0	2	2	2
Sat Nov 25 20:02:47 2017	1511658167	0	2	2	2
Sat Nov 25 20:02:46 2017	1511658166	1	2	2	2
Sat Nov 25 20:02:46 2017	1511658166	0	2	2	2
Sat Nov 25 20:02:46 2017	1511658166	0	2	2	2
Sat Nov 25 20:02:46 2017	1511658166	0	2	2	2
Sat Nov 25 20:02:46 2017	1511658166	0	2	2	2
Sat Nov 25 20:02:46 2017	1511658166	1	2	2	2
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	0	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	0	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	0	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	0	3	3	3
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:45 2017	1511658165	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	3	3	3
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	3	3	3
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	3	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	2	3	2
Sat Nov 25 20:02:46 2017	1511658166	1	3	3	3
Sat Nov 25 20:02:46 2017	1511658166	1	3	3	3
