starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 25 19:19:18 2017	1511655558	0	1	1	1
Sat Nov 25 19:19:17 2017	1511655557	0	1	1	1
Sat Nov 25 19:19:18 2017	1511655558	0	1	1	1
Sat Nov 25 19:19:18 2017	1511655558	0	1	1	1
Sat Nov 25 19:19:18 2017	1511655558	0	1	1	1
Sat Nov 25 19:19:18 2017	1511655558	0	1	1	1
Sat Nov 25 19:19:18 2017	1511655558	0	1	1	1
Sat Nov 25 19:19:18 2017	1511655558	0	1	1	1
Sat Nov 25 19:19:18 2017	1511655558	0	1	1	1
Sat Nov 25 19:19:17 2017	1511655557	0	1	1	1
Sat Nov 25 19:19:18 2017	1511655558	0	1	1	1
Sat Nov 25 19:19:18 2017	1511655558	0	1	1	1
Sat Nov 25 19:19:18 2017	1511655558	0	1	2	1
Sat Nov 25 19:19:17 2017	1511655557	1	1	2	1
Sat Nov 25 19:19:18 2017	1511655558	1	1	2	1
Sat Nov 25 19:19:18 2017	1511655558	0	1	2	1
Sat Nov 25 19:19:18 2017	1511655558	0	1	2	1
Sat Nov 25 19:19:18 2017	1511655558	0	1	2	1
Sat Nov 25 19:19:18 2017	1511655558	0	1	2	1
Sat Nov 25 19:19:18 2017	1511655558	1	1	2	1
Sat Nov 25 19:19:18 2017	1511655558	1	1	2	1
Sat Nov 25 19:19:17 2017	1511655557	0	1	2	1
Sat Nov 25 19:19:18 2017	1511655558	1	1	2	1
Sat Nov 25 19:19:18 2017	1511655558	0	2	2	2
Sat Nov 25 19:19:18 2017	1511655558	0	2	2	2
Sat Nov 25 19:19:18 2017	1511655558	0	2	2	2
Sat Nov 25 19:19:18 2017	1511655558	0	2	2	2
Sat Nov 25 19:19:18 2017	1511655558	0	2	2	2
Sat Nov 25 19:19:17 2017	1511655557	0	2	2	2
Sat Nov 25 19:19:18 2017	1511655558	0	2	2	2
Sat Nov 25 19:19:18 2017	1511655558	1	1	2	1
Sat Nov 25 19:19:18 2017	1511655558	0	2	2	2
Sat Nov 25 19:19:17 2017	1511655557	1	1	2	1
Sat Nov 25 19:19:17 2017	1511655557	1	2	2	2
Sat Nov 25 19:19:18 2017	1511655558	1	2	2	2
Sat Nov 25 19:19:18 2017	1511655558	1	2	2	2
Sat Nov 25 19:19:18 2017	1511655558	1	1	2	1
Sat Nov 25 19:19:18 2017	1511655558	1	2	2	2
Sat Nov 25 19:19:18 2017	1511655558	0	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	1	2	3	2
Sat Nov 25 19:19:17 2017	1511655557	1	2	3	2
Sat Nov 25 19:19:17 2017	1511655557	0	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	1	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	1	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	1	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	1	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	1	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	0	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	0	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	1	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	0	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	0	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	0	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	1	2	3	2
Sat Nov 25 19:19:17 2017	1511655557	1	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	0	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	1	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	1	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	1	2	3	2
Sat Nov 25 19:19:17 2017	1511655557	1	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	1	2	3	2
Sat Nov 25 19:19:17 2017	1511655557	1	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	1	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	0	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	1	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	0	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	1	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	0	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	1	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	0	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	1	2	3	2
Sat Nov 25 19:19:17 2017	1511655557	1	3	3	3
Sat Nov 25 19:19:17 2017	1511655557	1	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	1	2	3	2
Sat Nov 25 19:19:18 2017	1511655558	1	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	3	3
Sat Nov 25 19:19:18 2017	1511655558	1	2	4	2
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	0	4	4	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	0	4	4	4
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	0	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	2	2	4	2
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	4	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	2	2	4	2
Sat Nov 25 19:19:18 2017	1511655558	0	4	4	4
Sat Nov 25 19:19:18 2017	1511655558	0	4	4	4
Sat Nov 25 19:19:17 2017	1511655557	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	4	4	3
Sat Nov 25 19:19:17 2017	1511655557	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	0	4	4	4
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	4	4	4
Sat Nov 25 19:19:18 2017	1511655558	0	4	4	4
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	4	4	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	4	4
Sat Nov 25 19:19:18 2017	1511655558	0	4	4	4
Sat Nov 25 19:19:18 2017	1511655558	1	3	4	3
Sat Nov 25 19:19:18 2017	1511655558	1	4	4	4
Sat Nov 25 19:19:18 2017	1511655558	0	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	3	5	3
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	2	3	5	3
Sat Nov 25 19:19:17 2017	1511655557	0	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:17 2017	1511655557	2	3	5	3
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	2	3	5	3
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	2	3	5	3
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	0	5	5	5
Sat Nov 25 19:19:18 2017	1511655558	0	5	5	5
Sat Nov 25 19:19:18 2017	1511655558	1	5	5	5
Sat Nov 25 19:19:18 2017	1511655558	1	5	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	5	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	5	5	5
Sat Nov 25 19:19:17 2017	1511655557	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:17 2017	1511655557	1	5	5	5
Sat Nov 25 19:19:18 2017	1511655558	1	5	5	4
Sat Nov 25 19:19:18 2017	1511655558	0	5	5	5
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	2	4	5	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	5	4
Sat Nov 25 19:19:17 2017	1511655557	2	4	6	4
Sat Nov 25 19:19:18 2017	1511655558	1	5	6	5
Sat Nov 25 19:19:18 2017	1511655558	2	4	6	4
Sat Nov 25 19:19:18 2017	1511655558	1	4	6	4
