starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 25 20:02:42 2017	1511658162	0	1	1	1
Sat Nov 25 20:02:42 2017	1511658162	0	1	1	1
Sat Nov 25 20:02:42 2017	1511658162	0	1	1	1
Sat Nov 25 20:02:42 2017	1511658162	0	1	1	1
Sat Nov 25 20:02:42 2017	1511658162	0	1	1	1
Sat Nov 25 20:02:43 2017	1511658163	0	1	1	1
Sat Nov 25 20:02:43 2017	1511658163	0	1	1	1
Sat Nov 25 20:02:43 2017	1511658163	0	1	1	1
Sat Nov 25 20:02:42 2017	1511658162	0	1	1	1
Sat Nov 25 20:02:42 2017	1511658162	1	1	1	1
Sat Nov 25 20:02:42 2017	1511658162	0	1	1	1
Sat Nov 25 20:02:42 2017	1511658162	0	1	1	1
Sat Nov 25 20:02:43 2017	1511658163	0	1	1	1
Sat Nov 25 20:02:42 2017	1511658162	0	1	1	1
Sat Nov 25 20:02:43 2017	1511658163	0	1	1	1
Sat Nov 25 20:02:43 2017	1511658163	0	1	1	1
Sat Nov 25 20:02:42 2017	1511658162	1	1	1	1
Sat Nov 25 20:02:43 2017	1511658163	0	1	1	1
Sat Nov 25 20:02:43 2017	1511658163	0	1	2	1
Sat Nov 25 20:02:42 2017	1511658162	0	1	2	1
Sat Nov 25 20:02:42 2017	1511658162	0	1	2	1
Sat Nov 25 20:02:43 2017	1511658163	0	1	2	1
Sat Nov 25 20:02:42 2017	1511658162	0	1	2	1
Sat Nov 25 20:02:43 2017	1511658163	0	1	2	1
Sat Nov 25 20:02:43 2017	1511658163	0	1	2	1
Sat Nov 25 20:02:43 2017	1511658163	0	1	2	1
Sat Nov 25 20:02:42 2017	1511658162	0	1	2	1
Sat Nov 25 20:02:42 2017	1511658162	0	1	2	1
Sat Nov 25 20:02:43 2017	1511658163	0	1	2	1
Sat Nov 25 20:02:43 2017	1511658163	0	1	2	1
Sat Nov 25 20:02:42 2017	1511658162	0	1	2	1
Sat Nov 25 20:02:43 2017	1511658163	0	2	2	1
Sat Nov 25 20:02:42 2017	1511658162	0	2	2	1
Sat Nov 25 20:02:43 2017	1511658163	0	2	2	2
Sat Nov 25 20:02:42 2017	1511658162	0	2	2	1
Sat Nov 25 20:02:42 2017	1511658162	0	2	2	2
